score,text,idx,user,written_at,agree,disagree
10,곱씹어볼수록 좋네요.저는 신앙인이지만 이 영화의 메세지가 틀리다고는 생각지 않습니다.,7107966,zion****,2013.01.13 01:42,0,0
9,3D기술도 진일보하는거 같네요. 일반 디지털보고 3D보니까 확실히 다른 생생함이있어요. 원작을?정~말 재밌게 봤었는데 책에 충실한 완성도높은 영화라고 생각합니다.,7107976,nayo****,2013.01.13 01:44,0,0
10,소장가치 1순위,7108043,플라밍고(wing****),2013.01.13 01:59,0,0
9,별과 바다의 신비로운 장면이 깊고 착한 이야기와 함께 마음속에 오래 남겨질것 같은 영화.,7108061,sole****,2013.01.13 02:02,0,0
8,약간 철학적인 부분이 있으나 영상미가 인상적인..,7108089,윤지영(aken****),2013.01.13 02:10,0,0
5,"작품성,예술성,영상미는 확실히 있는것 같지만 난 감동도 재미도 없었음그닥 영화가 주는 메세지도 모 르겠음",7108101,sky_****,2013.01.13 02:13,0,0
10,이것은 인생과 우주와 신과... 그 모든것을 담아  진실속의 자신이 믿는 것에 대한 답을 찾는 ... 위대한 영화다... 감히 신에 대한  해답을 찾다니...놀랍다...^^*,7108139,하나(naan****),2013.01.13 02:25,0,0
10,아름다운 영상과 열린 결말 덕분에 영화가 머릿속에서 떠나질 않네요,7108158,punk****,2013.01.13 02:30,0,0
10,처음으로 영화평점을 남기네요! 9점대의 평점을 받아야 마땅한 영화! 4d로 보고왔는데 영상미최고♥♥보는 내내정말감탄하다왔어요ㅠㅠ흥해라,7108181,plon****,2013.01.13 02:41,0,0
10,영상미..대박 진짜화려하고 장관을이룸 스토리도 정말좋고 소설이 원작이라 어떨까 고민했는데 진짜 소설을 읽으면서 머릿속에 그려진모든환상을 다보여주는듯,7108241,향키(soat****),2013.01.13 03:08,0,0
8,방금보고왔는데전개좀빠르지않아지루한면은있지만영상미와내용이여운이남는영화4d로봤는데 ㅎㅎㅎ4d는오바였던듯 ㅠ암튼너무심야에봐서아쉬움 ㅠ낮에봤음더재밋었을듯 보길잘한듯,7108254,gust****,2013.01.13 03:13,0,0
10,"두번봐도돈안아까울영화입니다ㅎㅎ 영화 볼때 집중하시고, 보고나셔서 해석이나 리뷰도 꼭 보시길 ㅎㅎ 강추 입니다",7108260,훈훈함(hosa****),2013.01.13 03:18,0,0
10,리처드퐈커가  제일연기잘함...그의 마지막 뒷모습을 잊을수가없음 엉엉해파리 엉엉  돌고래 엉엉신은 존재할까요?,7108270,olol****,2013.01.13 03:26,0,0
10,"광명CGV] 줄거리나 상황 설정도  좋고, 배우들 연기나 연출, 그리고 처참한 상황과 아름다운 배경이 묘하게  대비를 이룬, 영상미도 마음에 든다. 결말도 찝찝하지 않게  흡족하게 엔딩처리됬다. 이안감독 다음 작품이...",7108365,닭템(fftp****),2013.01.13 04:26,0,0
10,초반 살짝지루한가 싶더니..본격적인 스토리가 전개되면서 푹 빠져버렷다~영상도 환상이고~장면장면 흥미진진~이런 여운이남는..생각하게만드는 영화가 좋다~3d로 봐서 더 만족스럽다~,7108396,deab****,2013.01.13 04:42,0,0
9,다시 한 번 보고싶은 흠 잡을 곳 없는 영화~~~ 리얼디로 봤는데 정말 아름다운 영화였어요.,7108450,꿀치즈(bana****),2013.01.13 05:55,0,0
10,아... 그사이에또보고싶다...스텝업도3d로보면돈아까웠는데진짜돈하나도안아까운볼만한영화!,7108527,shdr****,2013.01.13 08:14,0,0
10,.,7108540,azur****,2013.01.13 08:35,0,0
5,오직 영상미만 돋보인 영화,7108558,3051****,2013.01.13 08:55,0,0
5,노잼.... 돈 아까워.,7108578,s041****,2013.01.13 09:17,0,0
9,영화의 영짜도 모르는 무식분들은 보지마세요.생각없이 즐길거리 찾는다면 보지마세요. 오로지 인생이 무언지 생과사가 무언지 알고픈분만 보세요. 최소한 영화보기전에 검색정도는 하고가세요.이걸 오락영화로 착각하고 가는것들 ...,7108601,miko****,2013.01.13 09:41,0,0
8,동물이며 바다며 CG가 이쁘다. 동물과의 교감과 믿음에 대한 내용도 쉽게 풀어나간다. 지루하지 않게 끝까지 봤다.,7108602,소울(dora****),2013.01.13 09:42,0,0
10,책으로 먼저 읽어봤던터라 영화로 어떻게 제작되었을까 기대반 걱정반 하면서 영화를 보기 시작했는데 정말 기대를 저버리지 않는 영화입니다. 살면서 한번은 꼭 봐야하는 영화같습니다. 추천이요,7108607,juh0****,2013.01.13 09:48,0,0
9,"초딩아들에게 표류의 간접체험을 할수 있었고, 맹수와 교감을 이루어나가는 과정을 볼수 있어서 좋은 경험이였다",7108636,무(swim****),2013.01.13 10:13,0,0
10,인도영화 인줄 알았는데 아니었네;; 신비로운 풍경들이 감동적이네요,7108638,패닉(ky10****),2013.01.13 10:14,0,0
10,주인공 연기력이 정말 대단한 것 같아요. 모든 동물과 배경이 CG라던데;;이게 데뷔작이라는게 놀랍습니다. 앞으로가 기대되네요,7108659,올빼미(rlak****),2013.01.13 10:25,0,0
10,믿음 과 진실에 대해서...원작을 읽고 픈 영화,7108720,grea****,2013.01.13 10:59,0,0
1,예고가 더 재밌는 영화,7108727,jayo****,2013.01.13 11:03,0,2
10,"정말재미있다. 초반에 지루해서 몸이 지루하다고 반응해서 뒤쳐겼지만,배가 조난된이후부터 정말 눈을뗄수없고 반전으로 생각안하고 그냥 편안하게봐도 영상미에서 재미를 느낄수있다.하지만 주인공의 대사를 놓치지않는 관객들은 소...",7108762,hank****,2013.01.13 11:25,0,0
8,인도특유의 잔잔함이 있으면서 볼거리도 있는 영화였음 3D로 보면 재밌어요. 타이타닉과 캐스트어웨이같은,7108787,미나리(minh****),2013.01.13 11:34,0,0
8,나의4번째IMAX영화!!종교적이고재미있는영화가아니라는것을알고봤지만..한정된공간이라는한계때문에많은아쉬움이남는다.물론영상의화려함은감탄을자아내영화가주는교훈은있지만. ..,7108800,blac****,2013.01.13 11:38,0,0
10,3D로 볼것을 추천합니다. 영화가 끝나고 대사 하나하나의 의미를 다시 생각하게되는 여운이 많이 남는 영화예요. 정말 잘봤습니다.,7108841,look****,2013.01.13 11:48,0,0
9,답답하다이영화는 재미용영화가아니야....여운으로보는영화야,7108851,wnsk****,2013.01.13 11:51,0,0
7,영화로서 무언가를 체험할 수 있다고 믿는 사람만 볼것.,7108917,joyc****,2013.01.13 12:19,0,0
10,호랑이 너무 귀엽고 3D로 봐야더 재밋을듯ㅇㅇ,7108945,juj5****,2013.01.13 12:28,0,0
9,힐링영화!  요즘 영화같지 않은 뭔가가잉써씀,7108953,kini****,2013.01.13 12:31,0,0
8,분명 잘만들고 재밌는건 사실이지만 기대치가 높으면 그에따른 실망도 큰법;클라우드 아틀라스를 더 재밌게 본건 역시 나뿐이려나??,7108971,쉰승규(evaz****),2013.01.13 12:37,0,0
3,광고가 더재밌는 영화,7108974,dpsv****,2013.01.13 12:37,0,0
5,3D만 그럭저럭 볼만하겠네요.기대치 이하...,7108989,hazz****,2013.01.13 12:40,0,0
10,웰케 악평이 많음? 클라우드 아틀라스랑 비교하는건 뭐짘ㅋㅋㅋㅋㅋ,7109006,프시케(kim8****),2013.01.13 12:46,0,0
10,최고,7109034,qkrw****,2013.01.13 12:53,0,0
8,"설득력있고 매혹적인 허구,  놀라운 이미지들의 향연",7109035,himm****,2013.01.13 12:53,0,0
10,재미만따지는분들한테는비추영상미 대박입니다ㅠㅠ 저는너무좋았어요,7109080,o3ow****,2013.01.13 13:05,0,0
10,최고 중에 최고. 아이맥스 3D로 봤는데 진짜 실감나드라~10점 준게 얼마만의 영화인지~,7109094,com1****,2013.01.13 13:08,0,0
10,정말 여운이 많이 남고 생각을 하게 하는 영화네요 10점 드리고 갑니다!,7109098,pagu****,2013.01.13 13:10,0,0
10,영화로서는 최고의영화!!!!!!짱!!,7109099,k151****,2013.01.13 13:11,0,0
10,아이들과 보고왔는데 기억에 남는 장면도 너무 많고 내용도 좋고 3D로 봤는데 생생한 화면이 더 긴장감을 주었습니다 또 봐도 재밌을것 같아요,7109109,kosc****,2013.01.13 13:14,0,0
8,안녕하세요.....,7109112,dldl****,2013.01.13 13:15,0,0
10,영화룰 보고자 한다면 꼭 보세요. 이 영화가 인간이 만들 수 있는 최고 최상의 영화입니다.,7109133,lco2****,2013.01.13 13:20,0,0
10,"보세요, 두번 보세요",7109174,purepepper(luna****),2013.01.13 13:29,0,0
7,조난 영화에 약간 판타지스러움.. 영상미는 좋았음.. 보트위에서의 삶은 재미 있었음..  근데 약간 심심한 느낌이 있음..,7109208,ibel****,2013.01.13 13:39,0,0
10,여운이남아요,7109269,xo40****,2013.01.13 13:53,0,0
10,3D 로 봤어야 하는건데.. 3D 로 촬영했대요..!,7109340,Repair(pair****),2013.01.13 14:07,0,0
10,우오.....여운이남네요,7109342,kmj0****,2013.01.13 14:08,0,0
8,이거 재미없다는애들은 이해를 못한애들임 ㅋㅋㅋ,7109365,rkdd****,2013.01.13 14:12,0,0
10,"믿음과 의심, 희망과 절망, 호랑이와의 교감, 공존... 잘 봤습니다.",7109381,hong****,2013.01.13 14:15,0,0
9,무조건 3D&아이맥스로보삼.. 영상미 쩔어줌첫부분은 좀 지루한데 바다에서 살아남는 부분부터 흥미진진함잼게 잘봤음 ^^,7109431,뭘고라봐(dltl****),2013.01.13 14:28,0,0
10,정말꼭보세요!아직까지도소름끼침,7109474,joho****,2013.01.13 14:37,0,0
9,good,7109544,ah dak(qoo2****),2013.01.13 14:58,0,0
9,"색다른 소재의 영화,, 흥미로웠다,",7109573,김찬환(k90c****),2013.01.13 15:08,0,0
9,다수원CGV에서본분들인가,7109580,mksh****,2013.01.13 15:09,0,0
10,처음에는 심심했지만 마지막엔 울고있었다.깨달음을 주는영화,7109596,minj****,2013.01.13 15:12,0,0
10,정말재미있었다.영화에빠져서  팝콘을사놓고 얼마먹지도않았다 ㅋㅋㅋ,7109629,foql****,2013.01.13 15:18,0,0
10,재밋엇다,7109664,blackstone(kim9****),2013.01.13 15:28,0,0
10,최고라는 말밖에....정말 멋진 영화..,7109675,이창민(lcm1****),2013.01.13 15:34,0,0
10,죻음,7109718,nada****,2013.01.13 15:43,0,0
9,인도라는 배경이 분위기가 독특하고 좋네요.,7109728,박슬아(ptmf****),2013.01.13 15:47,0,0
10,이야기의 깊이가 있고 깊은 교훈이 있다.,7109749,안경없인못산다(yeve****),2013.01.13 15:54,0,0
9,내게 완벽한 영화!함정은 내게!라는거ㅎ 또보고싶다.강추~,7109770,msho****,2013.01.13 16:00,0,0
1,별로다 아이맥스에서 봣는데 자리도 불편하고 지루하고 형편없다 노강추다 돈아깝다,7109783,naru****,2013.01.13 16:03,0,2
9,4D로 봤는데 정말실감나요ㅠㅠ대박..배경이참이쁘고 오묘한 감동을 주는것같네요,7109842,ekth****,2013.01.13 16:19,0,0
9,리얼3D로 보고왔습니다 한번보고는 잘 이가가지 않고 리뷰읽어보고 이해가 좀 가더군요  한번 더 보고 싶은 영화입니다 3D강추!!!,7109878,닌자(newk****),2013.01.13 16:28,0,0
10,보는사람의 해석에따라 다른결말이 나올수있는 많은뜻이있는 영화..당신은 어떤 스토리를 믿으시겠습니까?,7109930,윈윈(ysw6****),2013.01.13 16:40,0,0
10,"약간은 슬픈 내용에 눈부시게 아름다운 배경을 갖춘예쁘고 감동적인 영화,  추천하고 싶습니다.액션 좋아하는 아빠도 판타지 좋아하는 엄마도 다 좋아한 영화였습니다!",7109935,berr****,2013.01.13 16:42,0,0
10,영화라 쓰고 최고라 읽는닼ㅋㅋㅋㅋㅋVv,7109939,wnal****,2013.01.13 16:43,0,0
10,어떤영화인지도 모르고 보러갔는데 기대이상이었습니다. 볼만한영화 찾으신다면 추천,7109957,letm****,2013.01.13 16:48,0,0
9,영화 밤 바다 배경완전 짱!! 정말 멋지다...근데 이해하기 어려운부분이 있다...,7109979,annette(ddon****),2013.01.13 16:54,0,0
10,책으로도 읽어보고 영화도봤는데추천!!!,7109983,yeji****,2013.01.13 16:54,0,0
10,진짜 리뷰보고 정말 대단하다고 느꼈네요,7110076,6501****,2013.01.13 17:14,0,0
10,대박  대박 대박,7110123,준이 민이 맘(ohao****),2013.01.13 17:31,0,0
9,재밌음요 기대 이상임,7110185,m136****,2013.01.13 17:48,0,0
9,애들용은 아니에요. 곱씹을수록 소름돋는 영화!,7110205,CastarD(ange****),2013.01.13 17:55,0,0
1,돈ㅇㅏ깝네,7110236,eumi****,2013.01.13 18:05,0,2
9,영화표 사길 잘한듯. 영상미 끝내주고 생각 많이 해주는 영화입니다. 특히 고래하고 바닷물 출렁이는거 정말 예쁘네요.,7110246,melo****,2013.01.13 18:07,0,0
1,"정말 무슨 내용인지도 모르겠고,정말 돈이랑 시간이아깝다.차라리 다른 영화를 볼것을 추천한다.",7110271,rkdx****,2013.01.13 18:14,0,2
10,good,7110285,진뚱(ddoo****),2013.01.13 18:17,0,0
9,보기전엔 별로 재미없을것 같아도 보고나면 진짜good. 기억에 오래남을(?)영화,7110299,신(ra66****),2013.01.13 18:19,0,0
10,어른을 위한 동화,7110307,중독류(viva****),2013.01.13 18:21,0,0
10,4dx로 꼭 보길 추천합니다,7110317,joha****,2013.01.13 18:24,0,0
9,정말 마음 편하게 간만에 재미있게 봣음~~요~  아이맥스3D 추천!!,7110319,그레이트런(craz****),2013.01.13 18:24,0,0
10,"너무~  재밌고,아름답고,슬프고 등등환상적 이다.",7110322,이소현(asar****),2013.01.13 18:25,0,0
10,영화가 끝나는 시점에서 관객에게 새로운 스토리를 쓰게 하는 영화. 사람에 따라 각자 엔딩도 신비한 판타지가 될수도 있고 잔혹한 드라마가 될 수도 있고... 아쉬운건 얘들과 같이 보거나 판타지 어드벤처를 기대하면 망할...,7110323,choc****,2013.01.13 18:25,0,0
1,다른 영화를 볼 것을 추천합니다 .정말 재미없습니다. 아이들과 같이 보는 영화로선 최악이죠아마 이해도 못할거같습니다 .(이렇게 제가 평점을 주고 관람후 쓰기를 해도 네이버는 알바를 고용해서 자기영화 홍보를하겠죠.) ...,7110354,whdw****,2013.01.13 18:31,0,2
9,"책으로 읽은걸, 상상만 햇엇던것을 이미지로 보니 너무 몰입됫던거같다 이런건 포디루 뵈줘야 하는데 ㅠㅠ 다만 조금 아쉬운건 책이 워낙길어 조금씩 잘린것 걍 세시간으루하고 좀더 디테일 햇으면 최고엿을거같다",7110390,coor****,2013.01.13 18:41,0,0
10,영상은 물론 안에 담긴 이야기가 최고..!,7110394,dkss****,2013.01.13 18:42,0,0
6,너무기대를안하고가서그런지괜찮았어요처음에는지루했지만점점재미도있고마지막에는감동도받고..근데어린아이들은잘이해를못할꺼같아요!!또쓰리디로봤으면더더욱좋았을거같아서아쉽기도했고요!!그래도나름괜찮았던영화인것같아요ㅎㅎㅎㅎ,7110415,이차늬야(sumi****),2013.01.13 18:49,0,0
9,아~재밌음 애들영화는 절대 아님,7110440,king****,2013.01.13 18:55,0,0
10,꼭 아이맥스로 보길 추천합니다. 영상이 정말 최고예요!,7110467,봉 봉(bcbg****),2013.01.13 19:02,0,0
10,아...영상너무아름다워요...나중에 생각해보면뜻이더아름다지만....의미있는영화...추천이요,7110537,zzoz****,2013.01.13 19:15,0,0
10,눈도 즐겁지만 던지는 메시지가 심오한 영화임 내인생 역대급 영화.,7110572,고장난우주선(chil****),2013.01.13 19:20,0,0
9,초반에 씨발씨발 하다가 끝에는 오메~,7110598,jhmo****,2013.01.13 19:24,0,0
10,완전 재밌음,7110601,jack****,2013.01.13 19:25,0,0
9,"영화를보고, 속뜻을알고보면 정말 재밌다. 그냥 영화만봐두 정말 풍경도아름답고 흥미진진하고 재밌긴하다. 내생각엔 애들영화가아니라 어른들이봐야할영화같은데.. 솔직히는 내생에 이런 속뜻깊은 영화는 처음접해본다.",7110632,연슬(hong****),2013.01.13 19:32,0,0
10,개재밌음,7110672,p456****,2013.01.13 19:40,0,0
1,"아이 맥스로 봤고요, 진심재미없어요...칠만얼마주고 5명이서 봤는데 돈만아깝고 다른 영화 추천합니다..",7110710,둑흔둑흔(khsk****),2013.01.13 19:48,0,2
9,"넘 재미있어요! 감동적이기도 하고, 스릴넘치기도하고....쫭!",7110779,style prinsess(dldb****),2013.01.13 20:02,0,0
10,이안감독 인도주의자 ㅋㅋ,7110782,유자(mary****),2013.01.13 20:02,0,0
7,"영상도 멋지고, 내용도 좋다. 다만 이안 감독 특유의 표현방식이 나같은 관객에게는 지루하게 느껴진다. 결말을 생각하면 더욱 대비되도록 내용이 좀 더 환상적이었어도 괜찮지 않았을까...",7110844,오늘(flpd****),2013.01.13 20:12,0,0
10,영상도 좋았고 무엇보다도 이안감독이 이야기를 풀어나가는 방법도 좋았음. 그리고 주인공 소년 파이도 연기를잘 해서 다 좋았음,7110928,kato****,2013.01.13 20:25,0,0
